feature_set,strategy,scenario,repetition,outer_seed,fold,category,training_count,test_count,q1,q2,minimum_required,adequate,kmeans_seed
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,6,Large,2,,,,30,False,4197990913
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,6,Medium,43,,,,30,False,4197990913
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,6,Small,404,,,,30,False,4197990913
strict6,Training-fold AFP quantiles,Quantile,5,100,7,Small,150,20,133.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,7,Medium,149,21,133.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,7,Large,150,9,133.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,7,Small,150,20,133.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,7,Medium,149,21,133.333333333333,329.666666666667,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,7,Large,150,9,133.333333333333,329.666666666667,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,7,Small,411,,,,30,False,1030899713
strict6,AFP K-Means,Adequacy diagnostic only,5,100,7,Large,1,,,,30,False,1030899713
strict6,AFP K-Means,Adequacy diagnostic only,5,100,7,Medium,37,,,,30,False,1030899713
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,7,Large,2,,,,30,False,1196862835
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,7,Small,401,,,,30,False,1196862835
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,7,Medium,46,,,,30,False,1196862835
strict6,Training-fold AFP quantiles,Quantile,5,100,8,Small,153,21,134,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,8,Medium,146,12,134,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,8,Large,150,17,134,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,8,Small,153,21,134,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,8,Medium,146,12,134,319.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,8,Large,150,17,134,319.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,8,Small,421,,,,30,False,3068525873
strict6,AFP K-Means,Adequacy diagnostic only,5,100,8,Large,1,,,,30,False,3068525873
strict6,AFP K-Means,Adequacy diagnostic only,5,100,8,Medium,27,,,,30,False,3068525873
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,8,Medium,44,,,,30,False,2021792885
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,8,Large,2,,,,30,False,2021792885
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,8,Small,403,,,,30,False,2021792885
strict6,Training-fold AFP quantiles,Quantile,5,100,9,Small,151,18,132,317.666666666666,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,9,Medium,148,15,132,317.666666666666,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,9,Large,150,17,132,317.666666666666,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,9,Small,151,18,132,317.666666666666,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,9,Medium,148,15,132,317.666666666666,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,9,Large,150,17,132,317.666666666666,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,9,Small,419,,,,30,False,4043696888
strict6,AFP K-Means,Adequacy diagnostic only,5,100,9,Large,1,,,,30,False,4043696888
strict6,AFP K-Means,Adequacy diagnostic only,5,100,9,Medium,29,,,,30,False,4043696888
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,9,Small,402,,,,30,False,3165853305
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,9,Medium,45,,,,30,False,3165853305
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,9,Large,2,,,,30,False,3165853305
strict6,Training-fold AFP quantiles,Quantile,5,100,10,Small,152,22,134,323.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,10,Medium,148,13,134,323.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile,5,100,10,Large,150,14,134,323.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,10,Small,152,22,134,323.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,10,Medium,148,13,134,323.333333333333,30,True,
strict6,Training-fold AFP quantiles,Quantile + MI,5,100,10,Large,150,14,134,323.333333333333,30,True,
strict6,AFP K-Means,Adequacy diagnostic only,5,100,10,Small,419,,,,30,False,937405076
strict6,AFP K-Means,Adequacy diagnostic only,5,100,10,Large,1,,,,30,False,937405076
strict6,AFP K-Means,Adequacy diagnostic only,5,100,10,Medium,30,,,,30,False,937405076
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,10,Medium,43,,,,30,False,1851551911
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,10,Small,405,,,,30,False,1851551911
strict6,Multivariate K-Means,Adequacy diagnostic only,5,100,10,Large,2,,,,30,False,1851551911
